created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-28 22:02:19,washyourhands animalcrossing,2,132,"🏷️Use promo code: STAYSAFE for 25% OFF

👉 Buy here: https://t.co/5XkH9myE3h

#washyourhands #animalcrossing… https://t.co/tSmN7xKgOt",promask,23,14,9
2020-08-28 22:00:31,worldmaskweek,1,138,I accept the #worldmaskweek challenge from @Kerrymcondon with my mask ON! To keep it going I challenge @ekristoff… https://t.co/skzbDhomsh,promask,22,19,3
2020-08-28 22:00:23,,0,140,@CaroleShel @NextLAMayor We did in California. Newsom should stop putting virus patients in nursing homes and inste… https://t.co/lixqQE0IFV,promask,20,18,2
2020-08-28 21:58:55,WearAMask,1,112,I support a National mask mandate been wanting one from the start. Pass it on #WearAMask https://t.co/6dxaC6Tl48,promask,19,17,2
2020-08-28 21:58:16,WearAMask,1,140,#WearAMask “I knew I was out of immediate danger when I stopped worrying about what my corpse would look like and a… https://t.co/EfbHqzzM43,promask,26,23,3
2020-08-28 21:58:09,NBSKatchUp,1,125,"#NBSKatchUp International Love---Pitball, Chris Brown.. 🔥🔥🔥🔥 @DJE_official @sheilasalta @dvjmercypro… https://t.co/oSf0r49I2K",promask,20,10,10
2020-08-28 21:57:43,DM,1,140,"Having a social distancing wedding? Be sure to check out https://t.co/XpcPabeKBg! We can cater for your styles!
#DM… https://t.co/WtphcDQWjn",promask,25,19,6
2020-08-28 21:57:37,,0,140,I am so sick of people @GOP saying we all are going to get it! I feel when they say it they are trying to write all… https://t.co/zRKV358gMQ,promask,30,28,2
2020-08-28 21:57:36,WearAMask,1,82,Thanks for setting a great example! Go Dores! 😷 #WearAMask https://t.co/lyLWt0x15d,promask,14,11,3
2020-08-28 21:57:18,,0,140,@celliottability This slow rise in numbers is very concerning... especially with schools opening in a couple weeks.… https://t.co/NVX3unJpaw,promask,21,18,3
2020-08-28 21:56:13,wedding facemask,2,140,"Planning a wedding in a beautiful outdoor location?
https://t.co/XpcPabeKBg has got you covered!
#wedding #facemask… https://t.co/zagZeNZeAt",promask,23,16,7
2020-08-28 21:55:50,,0,139,"Quite simply.
You wear a mask or one of those visor face shields or you don’t get on the flight. This shouldn’t be… https://t.co/E6fbubMBVX",promask,30,24,6
2020-08-28 21:54:42,MarchOnWashington2020,1,140,disturbing-I was watching #MarchOnWashington2020 on TV-it broke my heart to see so many people at this event withou… https://t.co/72xhHwXaPy,promask,25,19,6
2020-08-28 21:54:27,FaceFashion WearAMask WearAFuckingMask,3,104,"Cool people wear masks... and monkeys
#FaceFashion
#WearAMask 
#WearAFuckingMask https://t.co/DS4hfBMCYw",promask,17,10,7
2020-08-28 21:54:15,,0,140,@NextLAMayor @SBSportsDiva Leaders have to take responsibility for all their constituents. Trump won’t do it - he a… https://t.co/77qnwCWJJo,promask,22,19,3
2020-08-28 21:53:48,,0,140,"covid, and a few who've lost someone because of this. Again, please respect those, and wear your mask right, if eve… https://t.co/ZNHyU3d0V1",promask,29,22,7
2020-08-28 21:53:07,,0,140,But I thought it was college kids who were setting a bad example and not following CDC guidance? We should not expe… https://t.co/EaxHlUndlv,promask,25,23,2
2020-08-28 21:51:30,VP coronavirus,2,140,uh oh ...Not the ratings .... who’s gonna be fired now??? ⁦#VP for the botched #coronavirus response??? ⁦@CDCgov⁩ d… https://t.co/OajVHhZfEt,promask,31,20,11
2020-08-28 21:51:29,,0,139,"@benshapiro Hey Ant, this you?  😎

Unlike Trump’s super-spreader snooze fest, it’s GREAT to see that the wonderful… https://t.co/dtPM0DjB18",promask,29,19,10
2020-08-28 21:50:49,ShootingTheShitWithVicki,1,122,"Today on STSWV, how to make the weekend fun... Bueller?

#ShootingTheShitWithVicki   Live @5pm PT… https://t.co/J1emvflIwq",promask,22,15,7
2020-08-28 21:50:37,,0,144,"@ Esso today: me, staff, customers masked but not the 3 young guys @ front.  Guy ahead of me &amp; I had small convo ab… https://t.co/Tb0sAkWyxl",promask,34,26,8
2020-08-28 21:50:05,,0,140,@kdurquiza @dougducey He’s to busy kissing Trumps ass than to care about us Arizonans. If he had made a statewide m… https://t.co/LmDnYrdzEq,promask,25,22,3
2020-08-28 21:48:36,marvel spiderman wearamask vfx,4,126,An important message from your friendly neighborhood Spider-Man. 🕷🕸 #marvel #spiderman #wearamask #vfx https://t.co/BYH1u693iM,promask,22,14,8
2020-08-28 21:48:18,,0,140,"Trade offs can make or break the outcomes of this pandemic. But Americans feel we need to have it ALL. “Maybe, righ… https://t.co/9vopa9Naop",promask,28,23,5
2020-08-28 21:47:24,sociallydistant,1,137,"Well, 'they've' lifted the local Lockdown in the part of the city I live in.... As we were then #sociallydistant… https://t.co/LJ2E1ULJQ3",promask,28,21,7
2020-08-28 21:47:06,,0,124,@Pathology36 @SolerDoc @DJ_MDPATH @janavarro_MD @Histopatolomon @ArroyoFernande @pacovr53 @Mitotatu… https://t.co/ToRMXbSUhw,promask,10,9,1
2020-08-28 21:46:32,win wearamask,2,107,Ive just entered to win family masks worth £65 with @kensingtonmums #win #wearamask https://t.co/WjCcJhEtSH,promask,18,14,4
2020-08-28 21:46:24,,0,140,"Our face mask straps are like no one elses!

With two elastic bands around the back of your head we can guarantee f… https://t.co/eitJ1OckVH",promask,27,24,3
2020-08-28 21:45:02,Tropical poshmark shopmycloset,3,138,Upcycle Designer Face Mask #Tropical Pink Orange Handmade in USA  https://t.co/LIrTPP7fEN #poshmark #shopmycloset… https://t.co/zEhoqBnUEo,promask,19,14,5
2020-08-28 21:44:30,GOODVIBES EARTH FRIDAY WearAMask KINDNESS RESPECT,6,129,"Clouds on a Pandemic Friday

#GOODVIBES #EARTH #FRIDAY #WearAMask #KINDNESS #RESPECT 🙌🏻⁦@INSTINC26289171⁩ https://t.co/JWdaI3VLjw",promask,21,13,8
2020-08-28 21:44:24,WearAMask MaskOn,2,79,"I don't think I'm ever gonna get used to NOT wearing a mask.
#WearAMask #MaskOn",promask,22,15,7
2020-08-28 21:43:49,wearamask,1,140,#wearamask seriously watch the below video and make sure you watch the very end too it will change everything you b… https://t.co/9WfjWvy1zE,promask,24,22,2
2020-08-28 21:42:49,WearAMask,1,100,"Wear a mask, It's better than getting sick like please wear mask. #WearAMask https://t.co/f5fG7h8iyt",promask,18,14,4
2020-08-28 21:41:26,WearAMask COVID19 BlameTrump,3,133,"@realDonaldTrump #WearAMask

Tody, Over 1,000 people died from #COVID19 &amp; it's @POTUS' fault

#BlameTrump https://t.co/enGTAAf8TP",promask,25,15,10
2020-08-28 21:41:18,,0,140,"I am often critical of @MayorBowser, but I do have to give her kudos for deploying COVID testing and getting the re… https://t.co/Xs8x6Nj0Jx",promask,25,23,2
2020-08-28 21:41:00,covid19,1,139,"Marisela ""Marci"" Barreiro, 67yo RN, Mission High School, Palmhurst, TX, died of #covid19 8/9. She cared deeply for… https://t.co/a2Dk2cNJlY",promask,29,19,10
2020-08-28 21:40:44,CoronavirusOutbreak COVIDー19 JohnsHopkins CoronavirusPandemic WearAMask,5,134,"#CoronavirusOutbreak #COVIDー19  #JohnsHopkins CSSE 
https://t.co/Vbodq85P4G

#CoronavirusPandemic  #WearAMask… https://t.co/2dXC9xoGet",promask,19,8,11
2020-08-28 21:40:30,Nov3 WearAMask JoeBiden VoteBlue resist CoronaVirus NotMyPresident VoteByMail WeThePeople Drumpf,10,139,in game #Nov3 #WearAMask #JoeBiden #VoteBlue #resist #CoronaVirus #NotMyPresident #VoteByMail #WeThePeople #Drumpf… https://t.co/6oGlacNM4T,promask,25,13,12
2020-08-28 21:40:00,wearamask,1,69,"My face has been a chair for years. A lil mask won’t hurt.
#wearamask",promask,19,14,5
2020-08-28 21:39:55,,0,140,Iowa voters 50-plus believe spreading COVID-19 is a greater threat than voter fraud ​and favor officeholders who su… https://t.co/bfrpsiAVT2,promask,22,19,3
2020-08-28 21:39:54,,0,140,"First team meeting in the books. Different being on zoom. Heading the right direction. We have a plan. We’ll train,… https://t.co/OeO9daTaw0",promask,28,21,7
2020-08-28 21:39:07,WearAMask,1,116,Ya'll better be wearing masks so this goes away i need to be able to hug @iamValC in 2021 im just saying. #WearAMask,promask,26,23,3
2020-08-28 21:38:36,WearAMask MarchOnWashington,2,140,"Intelligent people having the common sense to #WearAMask while inspiring America 🇺🇸 at the #MarchOnWashington
Now T… https://t.co/oTNF1R85Fz",promask,23,18,5
2020-08-28 21:37:23,patricebergeron NHLBruins WearAMask,3,83,"I want these masks 

#patricebergeron #NHLBruins #WearAMask https://t.co/ejkJS5GMWK",promask,12,8,4
2020-08-28 21:37:07,COVIDIOTS WearAMask,2,140,"way to go, #COVIDIOTS
#WearAMask FFS

Smash Mouth's ill-fated Sturgis Rally show linked to 100  cases of coronavirus https://t.co/cUn2vTjMlO",promask,28,19,9
2020-08-28 21:36:55,WearAMask,1,55,Whew. This headline. #WearAMask https://t.co/RNuM8bpQ9B,promask,8,5,3
2020-08-28 21:36:51,WearAMask BobcatBoutique,2,139,"Masks for every day of the week📅, just in case you forget what day it is! 😂😷 #WearAMask #BobcatBoutique @EPEBobcats https://t.co/jUWilD4m8l",promask,27,21,6
2020-08-28 21:36:37,WearAMask,1,95,Retweeting simply for some of the very daft comments! 🤦🏻‍♀️🤣 #WearAMask https://t.co/meD7UZiUMr,promask,18,12,6
2020-08-28 21:35:42,COVID19 StayHome WearAMask RStats,4,91,"Your 8/28 GA #COVID19 report is up!

https://t.co/rIPFFnngeA 

#StayHome #WearAMask #RStats",promask,18,11,7
2020-08-28 21:35:32,,0,139,"@UConnFootball @UConnHuskies Saw that game from section 139, row 3. Seventeen years of season tickets later, can’t… https://t.co/fzUHo9Kz0I",promask,23,18,5
2020-08-28 21:35:26,WearAMask,1,97,"This is not rocket science, people...but it IS science. Please #WearAMask https://t.co/kL97gF5srg",promask,17,12,5
2020-08-28 21:34:58,WearAMask NewYorkSmart,2,71,"#WearAMask 
Be #NewYorkSmart, wherever you are! https://t.co/SlBVOzBAe5",promask,12,7,5
2020-08-28 21:34:34,WearAMask MarchOnWashington,2,140,"Intelligent people having the common sense to #WearAMask while inspiring America 🇺🇸 at the #MarchOnWashington
Now T… https://t.co/hCFhLJ1DiL",promask,23,18,5
2020-08-28 21:34:14,wearamask cozy cozyboy cozyboyz sponsorme coverphoto gqmen sweaterweather hoodie sunglasses,10,137,"Cozy Boyz

#wearamask #cozy #cozyboy #cozyboyz #sponsorme #coverphoto #gqmen #sweaterweather #hoodie #sunglasses… https://t.co/YlnD4RRFOu",promask,25,13,12
2020-08-28 21:34:07,,0,132,"@Tobefit123 @GavinNewsom The metrics are on the counties to meet.

It is not rocket science to remain open:… https://t.co/L94EegBa7G",promask,24,19,5
2020-08-28 21:33:49,TrumpsAmerica,1,140,"This is #TrumpsAmerica !! NOW!!!
He created this under his administration!!! He has no control or leadership! All b… https://t.co/F3BKBtqp3d",promask,31,20,11
2020-08-28 21:33:33,EarlyVoting WearAMask VoteEarly VoteBidenHarris2020,4,95,"#EarlyVoting. Stay safe #WearAMask and #VoteEarly
#VoteBidenHarris2020

https://t.co/3OQ1oP6U7i",promask,15,8,7
2020-08-28 21:33:19,SocialDistancing,1,140,"@SecretaryRoss you’re 82 years old. You’re not wearing a mask along with 1000s in the crowd, not #SocialDistancing.… https://t.co/z2nmeg3cby",promask,26,19,7
2020-08-28 21:32:09,WearAMask,1,96,@GavinNewsom Love it!! That's how is done so people don't question things anymore and #WearAMask,promask,20,15,5
2020-08-28 21:31:04,COVID19,1,140,"#COVID19 Update: 838 new cases out of the 6,360 tests conducted in Arkansas (13.2% positivity rate). Pulaski County… https://t.co/dMDsh94ukN",promask,26,19,7
2020-08-28 21:31:02,COVID19 WearAMask SocialDistance,3,140,Tragic #COVID19 outcome in Cobb County. Please #WearAMask #SocialDistance and don't think that children don't get i… https://t.co/KHaBd9zSPR,promask,25,18,7
2020-08-28 21:30:57,,0,140,@MattHancock you are a walking vacuum of ignorance. Pharmacists and Nurses ALREADY give flu jabs. Just resign. It’s… https://t.co/sTv9uQFCFX,promask,24,19,5
2020-08-28 21:30:00,,0,137,The best birthday gift you can give me is to wear a mask. Get 10% off masks (and other swag) w/code BYESUMMER at… https://t.co/Kun2vIHkgp,promask,31,24,7
2020-08-28 21:29:28,TheNewNormal dealwithit dothings liveyourlife,4,140,"#TheNewNormal Just, like, #dealwithit. It's annoying. But it doesn't mean you can't #dothings or #liveyourlife. Fig… https://t.co/UHlMlSCgbT",promask,30,17,13
2020-08-28 21:29:26,WearAMask ForAU,2,132,"Ending Friday with a little fun 😂

If @OleAugustana can figure it out, you can too! 😷✔️

#WearAMask | #ForAU https://t.co/rReYgq8ePP",promask,29,21,8
2020-08-28 21:29:26,,0,140,By the Grace and Mercy of God we made it through this week!! As we prepare for this Weekend let us remember that He… https://t.co/XOTWSb7clK,promask,28,25,3
2020-08-28 21:29:21,ClimateStrike SaveCongoRainforest,2,148,"#ClimateStrike wk40, 41 &amp; 42🐧, #SaveCongoRainforest wk38, 39 &amp; 40 🦍🌳🐘in solidarity with @vanessa_vash, @Remy_Zahiga… https://t.co/xyWK4ivyoJ",promask,31,16,15
2020-08-28 21:28:22,WearAMask,1,140,"#WearAMask for yourself, your family, your friends, your community, for the people you want to continue to be in yo… https://t.co/RbMZTRfKZp",promask,27,21,6
2020-08-28 21:28:10,WearAMask,1,39,@PastorDScott Covid party!!! #WearAMask,promask,8,4,4
2020-08-28 21:27:19,,0,127,@realDonaldTrump Dude’s nose is sticking out of his mask... nice job showing Americans what NOT to do.… https://t.co/wDYU4Zh2ox,promask,22,18,4
2020-08-28 21:26:57,win wearamask,2,107,Ive just entered to win family masks worth £65 with @kensingtonmums #win #wearamask https://t.co/mF9PiRxgqt,promask,18,14,4
2020-08-28 21:26:33,blessings staysafe wearamask hcwshoutout,4,131,"By the Grace and Mercy of God we made it through this week!!

#blessings
#staysafe
#wearamask
#hcwshoutout… https://t.co/gONMXRzh4i",promask,29,18,11
2020-08-28 21:26:21,thisisenglishforfun kidsneedschool staysafe,3,134,"Here is a public service announcement, live from @englishffun! #thisisenglishforfun #kidsneedschool #staysafe… https://t.co/cWJnHbuVDG",promask,19,13,6
2020-08-28 21:25:18,,0,144,for the fact that disney is setting up for halloween now &amp; we STILL cannot even safely go out to restaurants to eat… https://t.co/ij1fFFiGYs,promask,28,24,4
2020-08-28 21:25:03,Wearamask,1,140,"Wondering when to use a mask? 

#Wearamask when you are in a public setting, especially when it is difficult stay 6… https://t.co/Hr1cHe5XLm",promask,27,22,5
2020-08-28 21:24:31,WearAMask,1,54,#WearAMask WEAR A FUCKING MASK https://t.co/n5Qn7kA4Xe,promask,7,6,1
2020-08-28 21:23:44,WearAMask,1,122,"@SilverDollar48 @CharlieTN80 @TNDeptofHealth If exposed get tested. Early treatment just might save your life.

#WearAMask",promask,19,15,4
2020-08-28 21:22:43,,0,140,"COVID-19 | Ireland | Phase 3 | 
If a real marathon comes down to 
-Pace
-Hydration 
-Nutrition 
A pandemic marathon… https://t.co/ShMAdGZI0u",promask,27,21,6
2020-08-28 21:22:31,TIPBIG WearAMask VamosFarolito AntiFascistas,4,113,"Finally an El Farolito burrito again. 💛💙
#TIPBIG #WearAMask #VamosFarolito
#AntiFascistas https://t.co/9l3uh1Oybn",promask,20,12,8
2020-08-28 21:22:17,,0,139,A man working at the grocery store made a rude comment about the @GovWhitmer So when I left I told his coworker to… https://t.co/qwB8aSzZnU,promask,25,24,1
2020-08-28 21:21:30,WearAMask,1,116,Thanking God every day that I live in California and Gavin Newsom is my governor. #WearAMask https://t.co/jmdmNYlUeX,promask,19,17,2
2020-08-28 21:21:10,COVID19,1,134,"While the #COVID19 pandemic is not over, the ceremony was an opportunity to highlight the work by many within… https://t.co/F5TraYJp8X",promask,23,20,3
2020-08-28 21:20:09,WearAMask,1,40,@thehill #WearAMask keep your masks on!!,promask,9,6,3
2020-08-28 21:19:52,windsintheeast WearAMask,2,91,The winter coat had to come out today! 🧊 #windsintheeast #WearAMask https://t.co/sJ3QXJP3wP,promask,15,12,3
2020-08-28 21:18:31,WearAMask WearAMask,2,129,Once we got it together- New York 9.4 moving up and continuing to be vigilant.  #WearAMask #WearAMask !!! https://t.co/uLmS41dv4u,promask,25,19,6
2020-08-28 21:18:22,MailInVoting WearAMask VoteBlueToSaveAmerica,3,107,@DrPaulGosar Folks make sure to submit your #MailInVoting early or #WearAMask and go #VoteBlueToSaveAmerica,promask,17,14,3
2020-08-28 21:17:09,WearAMask BeSafe washyourhands dontbestupid,4,140,"#WearAMask #BeSafe #washyourhands #dontbestupid

Researchers confirm 1st case of coronavirus reinfection in the U.S… https://t.co/qMpo16uaI4",promask,21,15,6
2020-08-28 21:17:07,,0,137,@LepapillonBlu @DebbieGypsySoul @Back_dafucup @Jennygrads @arthaz20 @justtruthcounts @eve_gaige @chilly_willy_jr… https://t.co/sAPHqyhdTW,promask,10,9,1
2020-08-28 21:15:57,,0,140,"When you are asked to wear a mask out in public, it is not all about you but the simplest act of kindness you can d… https://t.co/pZaHJ1FGKF",promask,29,27,2
2020-08-28 21:15:32,StaySafe WearaMask washyourhands SocialDistancing ACF ArmyCadetsInclusion,6,137,And the WHO and the NYA Guidance. #StaySafe #WearaMask #washyourhands #SocialDistancing #ACF #ArmyCadetsInclusion https://t.co/oJn5WasGFn,promask,21,14,7
2020-08-28 21:15:12,COVID19,1,140,"Today, 28 August, @MontgomeryCoMD has seen 19,806 confirmed cases of #COVID19 (cumulative). The death toll stands a… https://t.co/35VVxAEYst",promask,25,18,7
2020-08-28 21:15:11,WearAMask,1,54,Want football back? #WearAMask https://t.co/kCL0aS0mXT,promask,7,5,2
2020-08-28 21:15:02,Nautical poshmark shopmycloset poshmarkseller,4,136,Face Mask #Nautical Sailboats Blue Handmade USA https://t.co/l74AOXPSLl #poshmark #shopmycloset #poshmarkseller… https://t.co/Ef20fDCV92,promask,17,12,5
2020-08-28 21:14:15,,0,140,@KentWoodsMusic @LafColCovid @IncredibleCulk It keeps you from spreading it to other people. That's exactly what yo… https://t.co/kpQzBGqpLH,promask,20,17,3
2020-08-28 21:13:16,DontWipeYourSweatOnMeRudy WearAMask CoronavirusPandemic,3,115,"Looks like droplets💦 to me....
#DontWipeYourSweatOnMeRudy💦
#WearAMask 
#CoronavirusPandemic https://t.co/UnyRNMgGi6",promask,18,9,9
